file_name,ground_truth
6140c70e-6126-49a3-92b0-a1ea5522636c.jpg,"# A榜模拟提交文档 017

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>017</td></tr>
</table>
"
64494d4d-e54a-4ea9-b0d3-23ad5568acc4.jpg,"## A榜模拟提交文档 018

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
6692a075-2d31-4004-b42c-a2cdd432b618.jpg,"# A榜模拟提交文档 019

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
6b678430-2a03-4dd9-9eb0-42bc906a9989.jpg,"# A榜模拟提交文档 020

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>020</td></tr>
</table>
"
734c49e3-fc7b-47ee-a376-aa640670cde9.jpg,"## A榜模拟提交文档 021

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
7595a50a-c59c-4ba1-9baa-c08bb4fe3be2.jpg,"# A榜模拟提交文档 022

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
76d0ad5b-ff11-4452-a56b-713a1dfc9816.jpg,"# A榜模拟提交文档 023

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>023</td></tr>
</table>
"
78930f19-7632-4523-a108-63d42f7ca0f0.jpg,"## A榜模拟提交文档 024

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
7de016e8-2fc2-47b1-b02e-aafee52d7c58.jpg,"# A榜模拟提交文档 025

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
801a2384-994f-48a7-b664-592597495097.jpg,"# A榜模拟提交文档 026

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>026</td></tr>
</table>
"
80c0cc92-233e-455f-a339-728520630c02.jpg,"## A榜模拟提交文档 027

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
81f65653-1de7-4058-8275-2ae47859eba7.jpg,"# A榜模拟提交文档 028

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
8654bcbb-7d3a-47d7-9e21-12343d84d289.jpg,"# A榜模拟提交文档 029

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>029</td></tr>
</table>
"
8d275a50-7e27-413d-8e85-c0e8fb910ad9.jpg,"## A榜模拟提交文档 030

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
8e33f963-c109-4087-9461-2bdae27b624b.jpg,"# A榜模拟提交文档 031

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
93b63d70-ef1f-4027-b2b8-1c3165d59f31.jpg,"# A榜模拟提交文档 032

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>032</td></tr>
</table>
"
97953b4d-67c3-49c7-922e-450b565dd401.jpg,"## A榜模拟提交文档 033

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
af1e5d99-41e8-440e-abf7-fdb8b12d942c.jpg,"# A榜模拟提交文档 034

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
b129ad92-2f2e-4910-afb9-83f6966fc5e6.jpg,"# A榜模拟提交文档 035

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>035</td></tr>
</table>
"
c1728302-1da3-417a-be06-99cce390a426.jpg,"## A榜模拟提交文档 036

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
c4d7c04e-db75-4a79-88db-5c72a1496997.jpg,"# A榜模拟提交文档 037

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
ce922548-8afc-4e82-af9b-16f821860102.jpg,"# A榜模拟提交文档 038

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>038</td></tr>
</table>
"
d1252849-49b4-49d6-8e64-239c47948593.jpg,"## A榜模拟提交文档 039

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
d5375b98-7441-4cbd-bd8b-6b42beab0de4.jpg,"# A榜模拟提交文档 040

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
d71d562d-e2aa-4cd1-ac5b-a2484d82385f.jpg,"# A榜模拟提交文档 041

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>041</td></tr>
</table>
"
d792b78c-d270-4bea-9134-fcc8e32ca10a.jpg,"## A榜模拟提交文档 042

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
dacfd6b3-1166-4f7e-bf89-010e48a690f1.jpg,"# A榜模拟提交文档 043

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
ddefc845-63d0-4869-be03-ec0bc25dae68.jpg,"# A榜模拟提交文档 044

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>044</td></tr>
</table>
"
e707b76d-6123-427b-8332-638455a402d5.jpg,"## A榜模拟提交文档 045

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
ec71aa1e-dda8-497d-bd4d-de38ae8eef48.jpg,"# A榜模拟提交文档 046

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
ed36fc47-79b6-4ce1-9777-ec7567bf93f3.jpg,"# A榜模拟提交文档 047

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>047</td></tr>
</table>
"
ef04a8a0-c28d-4a49-90c8-8943b5adae41.jpg,"## A榜模拟提交文档 048

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
f6497e33-3cda-4727-b369-98517ed50ad1.jpg,"# A榜模拟提交文档 049

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
f907bdb7-1876-41f7-968b-c66bf19eb2f3.jpg,"# A榜模拟提交文档 050

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>050</td></tr>
</table>
"
0cd74f08-df57-421d-923e-3fa3f1d017c1.jpg,"## A榜模拟提交文档 051

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
0f372a06-467a-465c-91ee-ea17f2ed0a62.jpg,"# A榜模拟提交文档 052

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
1829aea8-c97e-43eb-a97c-285b0f56ee3c.jpg,"# A榜模拟提交文档 053

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>053</td></tr>
</table>
"
185a2337-c7a0-41f0-a283-a3d8c22a1041.jpg,"## A榜模拟提交文档 054

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
1e4c0f3c-8425-49ef-997b-15fc76bd9fc1.jpg,"# A榜模拟提交文档 055

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
276f08ab-b337-4baa-87d0-b7ea40c31fbc.jpg,"# A榜模拟提交文档 056

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>056</td></tr>
</table>
"
3792d522-0021-48be-94f6-660f0704cf23.jpg,"## A榜模拟提交文档 057

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
3b243a83-1024-4139-b39c-a987cdeece47.jpg,"# A榜模拟提交文档 058

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
3bfd625b-bc23-4b2f-9fdd-7d3208b8cd65.jpg,"# A榜模拟提交文档 059

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>059</td></tr>
</table>
"
41c420f9-5026-43c6-8ae6-caf4c60adee6.jpg,"## A榜模拟提交文档 060

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
425fb187-8c30-49ba-a959-13759942a53a.jpg,"# A榜模拟提交文档 061

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
471413c1-992f-43c7-9b41-287418fcb319.jpg,"# A榜模拟提交文档 062

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>062</td></tr>
</table>
"
4752c7d7-df43-48fc-8e1c-b15b57a76a51.jpg,"## A榜模拟提交文档 063

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
4c2588e5-f850-4fb4-bc7f-8ac47d2418b0.jpg,"# A榜模拟提交文档 064

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
4c9e11b2-a594-472b-8658-1b88e2fdeaaf.jpg,"# A榜模拟提交文档 065

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>065</td></tr>
</table>
"
4e32dba9-0799-4442-9909-e4a80733f122.jpg,"## A榜模拟提交文档 066

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
58b3cb9e-ef05-45c4-875d-39dd34ea9dbe.jpg,"# A榜模拟提交文档 067

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
5b93ec6f-42f0-4571-8c4f-a79d3517537a.jpg,"# A榜模拟提交文档 068

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>068</td></tr>
</table>
"
5bbd7e2c-75ae-4844-bcbd-9ae46326dedd.jpg,"## A榜模拟提交文档 069

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
6dfcd28f-b67a-49de-86ee-3c79a5077351.jpg,"# A榜模拟提交文档 070

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
71f773c9-6a07-4b44-bee7-8c267c9c6b07.jpg,"# A榜模拟提交文档 071

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>071</td></tr>
</table>
"
7859d2f1-5d29-44cc-8b33-baf26f9e0f33.jpg,"## A榜模拟提交文档 072

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
7e001e38-3836-4d53-bc7b-e7b96acc0718.jpg,"# A榜模拟提交文档 073

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
81016aef-ec9c-495e-8eee-2dc0012027d7.jpg,"# A榜模拟提交文档 074

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>074</td></tr>
</table>
"
81386925-b114-4c45-898a-a9e374afb6ee.jpg,"## A榜模拟提交文档 075

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
8154f223-bf21-4d41-b729-cea88fd4fd4e.jpg,"# A榜模拟提交文档 076

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
88684b6b-c5c6-4841-8708-518344458535.jpg,"# A榜模拟提交文档 077

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>077</td></tr>
</table>
"
8a150db7-d18e-436a-98d5-1eab1951b8c1.jpg,"## A榜模拟提交文档 078

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
8e60d5f8-1462-4d57-bcfa-3cc5c3a82d2a.jpg,"# A榜模拟提交文档 079

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
9212016c-38ce-46b7-8b33-2504a165bb5e.jpg,"# A榜模拟提交文档 080

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>080</td></tr>
</table>
"
aa754157-8785-4822-8dc8-c014046856c3.jpg,"## A榜模拟提交文档 081

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
ab129e6b-7f2a-49fb-b323-54f62682f4ff.jpg,"# A榜模拟提交文档 082

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
aecf66d9-d361-4b7b-948a-e5e8693c4877.jpg,"# A榜模拟提交文档 083

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>083</td></tr>
</table>
"
afa837b9-0af7-46f6-b4c8-a81c86663e32.jpg,"## A榜模拟提交文档 084

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
b1044f0e-008d-45d4-8238-29910bafc7a5.jpg,"# A榜模拟提交文档 085

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
b8c1ae8f-9938-46a4-9ee9-1f7e7ea63d77.jpg,"# A榜模拟提交文档 086

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>086</td></tr>
</table>
"
bac0aeac-2cea-49c3-8714-d8f8753afcde.jpg,"## A榜模拟提交文档 087

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
baf9a56f-852d-4d4f-be57-581d3e16468e.jpg,"# A榜模拟提交文档 088

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
bf21c4c0-cab4-4116-9b64-fe341dad80e1.jpg,"# A榜模拟提交文档 089

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>089</td></tr>
</table>
"
c3c0bcd5-25b7-4840-b3ae-f1af11a541b0.jpg,"## A榜模拟提交文档 090

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
d14d1076-a83f-4e0e-a912-fa67ac7403ae.jpg,"# A榜模拟提交文档 091

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
d1752e16-eb38-4504-bd3f-45afaba26bba.jpg,"# A榜模拟提交文档 092

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>092</td></tr>
</table>
"
d8b59365-8a47-4d71-8d6f-564f8084aac8.jpg,"## A榜模拟提交文档 093

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
dbaff0f7-74a8-4614-82f2-7ff61a7d850a.jpg,"# A榜模拟提交文档 094

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
dc98af1d-ad8e-4418-baf1-ab775b5b0843.jpg,"# A榜模拟提交文档 095

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>095</td></tr>
</table>
"
deb8de95-9c68-4a98-93bb-1be5816bdc1c.jpg,"## A榜模拟提交文档 096

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
e082df7b-7afb-44ba-bf46-2c28ebe6c460.jpg,"# A榜模拟提交文档 097

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
e4e9de30-9e6e-4624-88e8-fd9b801272c5.jpg,"# A榜模拟提交文档 098

模拟结构化识别结果。

<table>
  <tr><td>项目</td><td>模拟值</td></tr>
  <tr><td>编号</td><td>098</td></tr>
</table>
"
f353d76e-efd7-4a3c-8579-38b3f916a6d3.jpg,"## A榜模拟提交文档 099

- 模拟条目一
- 模拟条目二

本文件仅用于平台参考输入测试，不含真实 GT。
"
f3cfab65-77d7-4c72-8f40-b4bc14624f52.jpg,"# A榜模拟提交文档 100

这是选手提交文件的格式示例，不包含真实标准答案内容。

## 识别结果

模拟文本段落，用于验证 CSV 字段、Markdown 换行和评测入口。
"
